,shop_id,shop_name,company_id,company_name,location,county_name,country_name,depot_id,shop_created_date,industry,subcription_id,subscription_start_date,subscription_end_date,duration_months,status
,191,REDEEMER SUPERMARKET,85,REDEEMER ENTERPRISE,POINT(29.92742495 -0.79086778),Rukungiri,Uganda,,30/05/2023,Groceries,85,14/11/2023,14/11/2024,12,expired
,1912,Vivs Farmers World GoodsOnce SoldCannotbereturned.,895,Vivs Farmers World,POINT(-0.2547871 36.2361324),Nyandarua,Kenya,,08/12/2023,Agribusiness,1090,14/01/2024,06/02/2025,12,expired
,1914,Javial Agrovet,894,Javial Agrovet,POINT(0.5245353 35.4958215),Elgeyo Marakwet,Kenya,4899,08/12/2023,Agribusiness,1229,25/01/2024,25/02/2024,1,expired
,1917,Farmcare Supplies Kobel,896,Farmcare Supplies,POINT(-1.2921026 36.8269131),Bomet,Kenya,4837,08/12/2023,Agribusiness,841,20/02/2025,21/03/2025,1,active
,1919,Favour Packaging,897,Favour Packaging,POINT(-0.4233481 36.9549466),Nyeri,Kenya,,08/12/2023,Other,2087,22/11/2024,22/02/2025,3,active
,1926,Cool Harlems Kilimo,829,Rangers Agrovet Kiritiri,POINT(-0.6872592 37.6481861),Embu,Kenya,2450,08/12/2023,Agribusiness,827,05/12/2023,25/02/2025,14,active
,193,Top Up Feeds,86,Top Up Feeds,POINT(37.01206559 -0.80739256),Murang'a,Kenya,,04/06/2023,Agribusiness,86,14/11/2023,14/11/2024,12,expired
,1932,MARVELS BAR &RESTAURANT,901,Marvel Enterprises,POINT(34.7062117 -0.0360763),Kisumu,Kenya,2121,08/12/2023,Liquor,1716,10/07/2024,10/08/2024,1,expired
,1937,Sudhir Auto Spares,903,Sudhir Auto Spares,POINT(0.6542362 30.2704195),Kyenjojo,Uganda,,09/12/2023,Automotives,843,08/02/2025,08/03/2025,1,active
,1940,Recovery Agrovet,904,Recovery Agrovet,POINT(0.7161214 34.6640482),Bungoma,Kenya,2244,09/12/2023,Agribusiness,1074,11/01/2024,13/07/2024,6,expired
,1944,Mkulima Agrovet,906,Mkulima Agrovet,POINT(35.3821076 0.6147738),Uasin Gishu,Kenya,,09/12/2023,Agribusiness,1818,04/10/2024,19/02/2025,4,expired
,1946,DIN GARGETS & PHONES,907,DIN GARGETS & PHONES,POINT(1.0922789 34.1766019),Mbale,Uganda,,09/12/2023,Electronics,846,20/08/2024,20/10/2024,2,expired
,196,Skyline agrovet,87,Skyline agrovet,,,Kenya,,23/06/2023,,87,14/11/2023,14/11/2024,12,expired
,1963,Hamurwa Agro Input,915,Hamurwa Agro Input,POINT(-1.1229672 29.8954404),Kabale,Uganda,,10/12/2023,Agribusiness,847,01/02/2025,01/03/2025,1,active
,1966,Agape Vet Centre Wabigalo,916,Agape Vet Centre,POINT(1.048719 32.4663615),Nakasongola,Uganda,4630,10/12/2023,Agribusiness,1017,17/02/2025,17/03/2025,1,active
,1967,Agape Vet Centre Katuugo,916,Agape Vet Centre,POINT(1.1590719 32.4643249),Nakasongola,Uganda,5007,10/12/2023,Agribusiness,1017,17/02/2025,17/03/2025,1,active
,1971,Spring Agriventure,918,Spring Agriventure,POINT(0.3021548 35.5666411),Elgeyo Marakwet,Kenya,,11/12/2023,Agribusiness,1150,30/08/2024,30/09/2024,1,expired
,1973,Renasa Shop,919,Renasa Shop,POINT(-1.684379 36.842352),Kajiado,Kenya,,11/12/2023,Consumer Goods,851,09/08/2024,09/09/2024,1,expired
,1975,WESTENFIELD BEAUTY,920,WESTENFIELD BEAUTY,POINT(37.056715528208 -1.2788810759856),Nairobi,Kenya,,11/12/2023,Beauty Products & Cosmetics,1101,15/01/2024,15/01/2025,12,expired
